Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
619.4739,6.254546E-24,1.007561E-24,2.127558E-24,0.0121725,False,0,-1.47705,0.009247005,-3.222794,-0.3054748,-0.7633577,0.5691839,False,0.1088334
619.5096,4.346222E-23,7.00144E-24,1.478419E-23,0.01178478,False,0,-1.477518,0.009110808,-3.222694,-0.3041973,-0.765299,0.5672579,False,0.1086462
619.5484,4.648922E-22,7.401498E-23,1.854802E-22,0.01130711,False,0,-1.478394,0.008942664,-3.222553,-0.3017594,-0.7694254,0.562962,False,0.108238
619.5933,3.845328E-20,6.122104E-21,1.534188E-20,0.01042403,False,0,-1.479738,0.008691728,-3.222394,-0.3012573,-0.7796773,0.5489515,False,0.1076247
619.6365,3.255075E-17,5.18237E-18,1.298692E-17,0.009075812,False,0,-1.480739,0.008524477,-3.222159,-0.3002259,-0.7849249,0.5419943,False,0.1071477
619.6799,4.398757E-15,7.003212E-16,1.754992E-15,0.008094557,False,0,-1.481519,0.00839138,-3.221928,-0.2993881,-0.7883813,0.5374219,False,0.1067786
619.7222,1.846747E-13,2.940186E-14,7.368053E-14,0.007347102,False,0,-1.482094,0.008272588,-3.221747,-0.2981247,-0.7919973,0.5327877,False,0.1065256
619.7678,2.813421E-12,4.479216E-13,1.122484E-12,0.00680239,False,0,-1.482468,0.008131504,-3.221649,-0.2967785,-0.7973515,0.5255035,False,0.1064163
619.8151,1.831295E-11,2.915584E-12,7.3064E-12,0.006427748,False,0,-1.482549,0.00804019,-3.221615,-0.2955033,-0.8010657,0.5205492,False,0.1064408
619.8604,2.996581E-11,4.770823E-12,1.19556E-11,0.006329258,False,0,-1.482472,0.008015633,-3.221584,-0.2942779,-0.8015299,0.5205294,False,0.1065016
619.905,2.113056E-11,3.364174E-12,8.430557E-12,0.006399126,False,0,-1.482203,0.008001506,-3.22161,-0.2915591,-0.8026197,0.5203799,False,0.1066687
619.9527,6.417289E-12,1.021689E-12,2.560335E-12,0.006637471,False,0,-1.481907,0.00799638,-3.221682,-0.2849103,-0.805083,0.5202573,False,0.1068494
619.9963,1.747826E-12,2.782695E-13,6.973382E-13,0.006897595,False,0,-1.481398,0.007994592,-3.221852,-0.2615282,-0.8132392,0.5198521,False,0.1071613
620.0395,1.830064E-13,2.913624E-14,7.301489E-14,0.007348917,False,0,-1.480912,0.00796628,-3.221978,-0.2143332,-0.8272811,0.5192954,False,0.1074781
620.0795,2.048698E-14,3.261709E-15,8.173782E-15,0.007786863,False,0,-1.480816,0.0078578,-3.221955,-0.1808096,-0.8361875,0.5177826,False,0.1076184
620.1275,1.465924E-14,2.333881E-15,5.848663E-15,0.007853807,False,0,-1.480701,0.007772028,-3.221935,-0.1535781,-0.8426895,0.5160318,False,0.1077519
620.1622,9.231035E-15,1.469663E-15,3.682948E-15,0.007946307,False,0,-1.480104,0.007713079,-3.222045,-0.06604429,-0.8588461,0.5079587,False,0.1081577
620.2057,5.830939E-16,9.283373E-17,2.326396E-16,0.008498702,False,0,-1.480346,0.007594824,-3.221896,-0.008575469,-0.8657731,0.5003636,False,0.108096
620.2514,1.962853E-15,3.125036E-16,7.831285E-16,0.008255941,False,0,-1.480682,0.007579803,-3.221713,-0.009205297,-0.8659174,0.5001024,False,0.107894
620.2908,8.901441E-15,1.417189E-15,3.551449E-15,0.007953579,False,0,-1.480328,0.007578909,-3.221637,-0.01008961,-0.8660251,0.4998994,False,0.1080914
620.3325,1.514884E-15,2.411831E-16,6.044004E-16,0.008307753,False,0,-1.480863,0.0076316,-3.221524,-0.07866147,-0.8588253,0.5061941,False,0.1077275
620.3733,1.71295E-14,2.727168E-15,6.834234E-15,0.007822661,False,0,-1.481397,0.007928789,-3.221084,-0.2149262,-0.8179373,0.533653,False,0.1071325
620.4174,9.276753E-14,1.476942E-14,3.701188E-14,0.007484802,False,0,-1.480917,0.008102834,-3.221126,-0.277481,-0.7928331,0.5426051,False,0.1072724
620.4592,8.222977E-15,1.309171E-15,3.280759E-15,0.007969434,False,0,-1.481158,0.008252382,-3.221235,-0.3033528,-0.7831157,0.5428696,False,0.1070233
620.5018,2.306556E-14,3.672242E-15,9.202573E-15,0.007763153,False,0,-1.481556,0.008368015,-3.221339,-0.3140062,-0.778917,0.5428526,False,0.1067115
620.5436,1.349927E-13,2.149204E-14,5.385865E-14,0.007409777,False,0,-1.481754,0.008510292,-3.221568,-0.315583,-0.7783693,0.5427236,False,0.1065069
620.5867,3.31016E-13,5.270069E-14,1.32067E-13,0.007230388,False,0,-1.481747,0.008663297,-3.221804,-0.3168786,-0.7779482,0.5425726,False,0.1064132
620.6295,2.965403E-13,4.721186E-14,1.183121E-13,0.007252384,False,0,-1.481689,0.008886278,-3.222084,-0.3190014,-0.7772673,0.5423039,False,0.1062976
620.671,1.782573E-13,2.838015E-14,7.112015E-14,0.007354175,False,0,-1.481323,0.009187698,-3.222172,-0.3195704,-0.7721486,0.5492373,False,0.1062759
620.7113,1.916361E-14,3.051017E-15,7.645793E-15,0.007800218,False,0,-1.48068,0.009662747,-3.22207,-0.3170825,-0.7593305,0.5682224,False,0.1062566
620.7557,3.672802E-16,5.847428E-17,1.465355E-16,0.008591147,False,0,-1.4797,0.0102703,-3.221807,-0.3118851,-0.7397673,0.596215,False,0.1063195
620.8004,1.059484E-18,1.686793E-19,4.227073E-19,0.009760816,False,0,-1.478137,0.01115698,-3.221364,-0.3045917,-0.7123065,0.632332,False,0.1065095
620.838,1.044058E-22,6.517051E-23,3.473346E-23,0.01158218,False,0,-1.476979,0.01171541,-3.221102,-0.3009369,-0.696116,0.6518129,False,0.1067537
620.8779,1.526872E-25,9.530797E-26,5.07956E-26,0.01288771,False,0,-1.475309,0.01247293,-3.220771,-0.2973287,-0.6772585,0.6729911,False,0.1071753
620.9163,1.390214E-29,8.677772E-30,4.624929E-30,0.01474854,False,0,-1.47361,0.01325196,-3.22041,-0.2916261,-0.6611038,0.6913003,False,0.1076277
620.9598,1.034624E-33,6.458164E-34,3.441961E-34,0.01664969,False,0,-1.471801,0.01429719,-3.219851,-0.2985718,-0.6357924,0.7117747,False,0.107966
621.0029,2.387183E-38,1.490089E-38,7.941621E-39,0.01878506,False,0,-1.470741,0.01521087,-3.219241,-0.3042505,-0.6141921,0.7281483,False,0.1079367
621.0449,0,0,0,0.02021042,False,0,-1.470192,0.01608038,-3.218518,-0.3128033,-0.5949954,0.7403613,False,0.1076055
621.0865,0,0,0,0.0212025,False,0,-1.47002,0.01691437,-3.217635,-0.3193827,-0.5811509,0.7485043,False,0.1070456
621.1249,0,0,0,0.02186507,False,0,-1.469914,0.017744,-3.216565,-0.317353,-0.5720491,0.7563379,False,0.1064429
621.165,0,0,0,0.02247294,False,0,-1.469908,0.01838565,-3.215484,-0.3167156,-0.5724159,0.7563276,False,0.1059205
621.2066,0,0,0,0.02296826,False,0,-1.469858,0.01896,-3.21433,-0.3141653,-0.5716545,0.7579655,False,0.1054857
621.2481,0,0,0,0.02345659,False,0,-1.470029,0.0193854,-3.213198,-0.3168175,-0.5788335,0.7513845,False,0.1050196
621.2943,0,0,0,0.02366818,False,0,-1.470152,0.01963854,-3.21197,-0.3246273,-0.5983785,0.7325029,False,0.1047207
621.3323,0,0,0,0.02385258,False,0,-1.470316,0.0196988,-3.211056,-0.3321847,-0.6154286,0.7147735,False,0.1045491
621.3754,0,0,0,0.02382353,False,0,-1.47046,0.0196777,-3.210176,-0.3409129,-0.6294255,0.6982853,False,0.1044586
621.413,0,0,0,0.02378003,False,0,-1.470527,0.01960796,-3.209335,-0.345511,-0.6406578,0.6856966,False,0.1044634
621.458,0,0,0,0.02371346,False,0,-1.470768,0.01940852,-3.208511,-0.350309,-0.653281,0.6711987,False,0.1044483
621.4965,0,0,0,0.02341929,False,0,-1.47112,0.01913899,-3.207761,-0.3521024,-0.6626886,0.6609603,False,0.1044137
621.5397,0,0,0,0.02296039,False,0,-1.471477,0.01878923,-3.207038,-0.3515344,-0.671,0.6528268,False,0.1044406
621.5813,0,0,0,0.02245327,False,0,-1.471961,0.01831186,-3.206373,-0.3533479,-0.6842492,0.6379253,False,0.1044798
621.6196,0,0,0,0.02172862,False,0,-1.4725,0.01780862,-3.205686,-0.3562031,-0.6965914,0.6227999,False,0.1045109
621.6614,0,0,0,0.0209612,False,0,-1.472903,0.01727033,-3.205048,-0.356656,-0.7081884,0.6093163,False,0.1046668
621.7047,0,0,0,0.02031239,False,0,-1.473413,0.0165441,-3.204378,-0.3585183,-0.7218825,0.5919042,False,0.1049005
621.7457,0,0,0,0.0194957,False,0,-1.473695,0.01593184,-3.204003,-0.35872,-0.7310808,0.5803803,False,0.1051937
621.7924,1.505151E-38,9.955623E-39,1.269822E-39,0.01888108,False,0,-1.473946,0.01526338,-3.203787,-0.3576959,-0.7406428,0.5687723,False,0.1055443
621.8379,2.859886E-37,1.891633E-37,2.412743E-38,0.01829219,False,0,-1.474324,0.01435935,-3.203735,-0.3582847,-0.7540799,0.5504506,False,0.1059861
621.8736,1.443241E-35,9.546125E-36,1.21759E-36,0.01750793,False,0,-1.474535,0.01384908,-3.203677,-0.3569158,-0.7580136,0.5459181,False,0.1062424
621.9144,1.265216E-34,8.368602E-35,1.0674E-35,0.01707375,False,0,-1.474923,0.01310092,-3.203487,-0.3528878,-0.759527,0.5464334,False,0.1065773
621.9576,4.333352E-33,2.866238E-33,3.655833E-34,0.01636701,False,0,-1.475268,0.0124824,-3.203443,-0.3529209,-0.7644967,0.5394365,False,0.106837
622.002,7.921549E-32,5.239603E-32,6.683015E-33,0.01578584,False,0,-1.475744,0.01180995,-3.203515,-0.3545907,-0.773712,0.5250102,False,0.1070533
622.0468,2.591568E-30,1.714158E-30,2.186376E-31,0.01508827,False,0,-1.476371,0.011015,-3.203627,-0.3530657,-0.7823101,0.5131628,False,0.1072745
622.0904,2.657618E-28,6.218414E-29,-7.847684E-30,0.01419358,False,0,-1.47678,0.01058108,-3.203705,-0.3522699,-0.7857061,0.5084998,False,0.1073574
622.142,3.984282E-27,9.322602E-28,-1.176519E-28,0.01365208,False,0,-1.477593,0.009750366,-3.203952,-0.3499743,-0.792683,0.4991709,False,0.1075014
622.1743,6.932534E-25,1.622105E-25,-2.047109E-26,0.01262027,False,0,-1.477988,0.009348214,-3.204162,-0.3501284,-0.7987003,0.4893753,False,0.1075702
622.2172,7.363815E-24,1.723019E-24,-2.174462E-25,0.01214768,False,0,-1.478521,0.008771718,-3.204484,-0.349287,-0.8064448,0.4771219,False,0.107693
622.2611,1.651719E-22,3.864767E-23,-4.877365E-24,0.0115256,False,0,-1.478903,0.008378804,-3.204715,-0.3492617,-0.8107784,0.4697393,False,0.1077692
622.3052,1.546745E-21,2.837623E-22,-1.565426E-22,0.01107933,False,0,-1.479195,0.008074999,-3.204899,-0.3481281,-0.8125764,0.467469,False,0.1078316
622.3503,9.371904E-21,1.719347E-21,-9.485093E-22,0.01071902,False,0,-1.479335,0.007814884,-3.2051,-0.3461536,-0.8132603,0.4677453,False,0.1079493
622.3952,2.473891E-20,4.538542E-21,-2.50377E-21,0.01052489,False,0,-1.479392,0.00765872,-3.205251,-0.3462808,-0.8146406,0.465242,False,0.1080356
622.4382,3.761658E-20,6.901048E-21,-3.807089E-21,0.01044107,False,0,-1.479388,0.00753808,-3.205361,-0.3456129,-0.8163369,0.4627593,False,0.1081309
622.4818,4.067399E-20,7.461954E-21,-4.116523E-21,0.01042544,False,0,-1.479459,0.007523835,-3.205344,-0.3445257,-0.8164452,0.4633788,False,0.1081011
622.524,5.885634E-20,1.079764E-20,-5.956718E-21,0.01035154,False,0,-1.479582,0.007512629,-3.205266,-0.3433715,-0.8168575,0.4635088,False,0.1080415
622.5693,1.106397E-19,2.029771E-20,-1.11976E-20,0.01022531,False,0,-1.479829,0.007519841,-3.205121,-0.3423416,-0.816923,0.4641549,False,0.1078973
622.6167,3.782366E-19,6.939038E-20,-3.828047E-20,0.009979458,False,0,-1.479997,0.007490635,-3.204996,-0.3401772,-0.8177297,0.4643257,False,0.1078283
622.6613,9.039566E-19,1.658377E-19,-9.148741E-20,0.009805205,False,0,-1.480382,0.007443964,-3.204775,-0.3393739,-0.8191241,0.4624518,False,0.1076525
622.7056,6.29621E-18,1.155088E-18,-6.372253E-19,0.009417021,False,0,-1.480692,0.007387757,-3.204589,-0.3386843,-0.8207929,0.4599918,False,0.1075275
622.7526,3.013509E-17,5.528512E-18,-3.049905E-18,0.009103872,False,0,-1.481286,0.007321239,-3.204361,-0.3383164,-0.8245595,0.4534799,False,0.1072509
622.8033,5.687973E-16,1.330898E-16,-1.679602E-17,0.008515188,False,0,-1.481809,0.007237613,-3.204129,-0.3367878,-0.8264897,0.4510978,False,0.1070315
622.8401,9.779474E-15,2.288245E-15,-2.887782E-16,0.007946285,False,0,-1.48223,0.007186592,-3.203943,-0.3353002,-0.8281025,0.4492442,False,0.1068442
622.884,9.270246E-14,2.169094E-14,-2.737412E-15,0.007496464,False,0,-1.482589,0.007160008,-3.203742,-0.3334146,-0.8284634,0.4499815,False,0.1066739
622.925,6.503194E-13,1.521646E-13,-1.920329E-14,0.00710685,False,0,-1.48289,0.007097602,-3.203592,-0.332552,-0.8301511,0.4475027,False,0.1065642
622.9666,3.436631E-12,8.041185E-13,-1.014803E-13,0.006773893,False,0,-1.483194,0.007036626,-3.203481,-0.3320698,-0.8327697,0.4429735,False,0.1064502
623.0085,1.736728E-11,4.063674E-12,-5.128387E-13,0.006449874,False,0,-1.483386,0.006979227,-3.203373,-0.3301157,-0.8345098,0.4411544,False,0.1063963
623.0518,5.266E-11,1.232162E-11,-1.554998E-12,0.00622802,False,0,-1.483392,0.006882846,-3.203318,-0.3267637,-0.8380498,0.4369187,False,0.1064761
623.0935,6.873991E-11,1.608407E-11,-2.029822E-12,0.006174725,False,0,-1.483212,0.006775975,-3.203321,-0.3238932,-0.8403681,0.4345981,False,0.1066648
623.1358,3.610791E-11,8.448691E-12,-1.066231E-12,0.006303489,False,0,-1.482967,0.006626666,-3.203427,-0.3208335,-0.8453349,0.4271713,False,0.106919
623.1776,1.282923E-11,3.00184E-12,-3.788344E-13,0.006510446,False,0,-1.482726,0.006453216,-3.203531,-0.3188668,-0.8498346,0.4196492,False,0.1071911
623.2197,4.631432E-12,1.083683E-12,-1.367616E-13,0.006714218,False,0,-1.482507,0.006311297,-3.203562,-0.3183331,-0.8509243,0.4178423,False,0.1074299
623.2599,1.885523E-12,4.411831E-13,-5.567764E-14,0.006893951,False,0,-1.482204,0.006171763,-3.203533,-0.3174844,-0.8510532,0.4182258,False,0.107717
623.3022,5.449543E-13,1.275109E-13,-1.609196E-14,0.007142202,False,0,-1.481812,0.00598681,-3.203521,-0.3166026,-0.8514785,0.4180278,False,0.1080911
623.3469,1.011284E-13,2.366248E-14,-2.986222E-15,0.007479064,False,0,-1.481522,0.005848169,-3.203514,-0.3158889,-0.8516877,0.4181423,False,0.1083698
623.3887,2.808047E-14,6.570394E-15,-8.291886E-16,0.007735328,False,0,-1.48135,0.005717039,-3.203563,-0.3148969,-0.853246,0.4157062,False,0.108572
623.4334,1.264086E-14,2.957766E-15,-3.732722E-16,0.007894956,False,0,-1.481278,0.005598962,-3.203609,-0.3134201,-0.8536929,0.4159041,False,0.1087075
623.4752,9.018799E-15,2.110259E-15,-2.663162E-16,0.00796248,False,0,-1.4813,0.005525529,-3.203652,-0.3111104,-0.8543989,0.4161891,False,0.1087525
623.5125,9.932986E-15,2.324165E-15,-2.933113E-16,0.00794317,False,0,-1.481371,0.005457163,-3.203687,-0.3080784,-0.8553194,0.4165536,False,0.1087669
623.553,1.380548E-14,3.230268E-15,-4.076622E-16,0.007877329,False,0,-1.481418,0.005351126,-3.203672,-0.3070478,-0.8556259,0.4166848,False,0.1088284
623.5978,1.841116E-14,4.307926E-15,-5.436634E-16,0.007819751,False,0,-1.481356,0.005208313,-3.203623,-0.3062905,-0.8558568,0.4167678,False,0.1089839
623.6385,1.516458E-14,3.548277E-15,-4.477951E-16,0.00785855,False,0,-1.481272,0.005018353,-3.2036,-0.3061697,-0.8571516,0.4141886,False,0.1091891
623.6816,1.081668E-14,2.530934E-15,-3.194058E-16,0.007926125,False,0,-1.481165,0.004802823,-3.203602,-0.3057112,-0.8585209,0.411684,False,0.1094268
623.7242,6.556968E-15,1.534229E-15,-1.936208E-16,0.008026237,False,0,-1.481055,0.004596829,-3.203628,-0.3034136,-0.8604224,0.4094077,False,0.1096571
623.7651,4.105129E-15,-6.51148E-16,-5.837931E-16,0.008120869,False,0,-1.480893,0.004377961,-3.20366,-0.2988029,-0.8617592,0.4099859,False,0.1099265
623.8058,2.022164E-15,-3.20752E-16,-2.875734E-16,0.008262483,False,0,-1.480761,0.004231572,-3.203707,-0.294624,-0.8629603,0.4104835,False,0.1101189
623.8477,1.071058E-15,-1.698893E-16,-1.52316E-16,0.008389588,False,0,-1.480671,0.004097342,-3.20376,-0.2914369,-0.8638505,0.4108864,False,0.1102772
623.8915,6.777589E-16,-1.075049E-16,-9.638454E-17,0.00848111,False,0,-1.480616,0.003981471,-3.203866,-0.2858202,-0.866651,0.4089298,False,0.1103983
623.9349,4.680036E-16,-7.423387E-17,-6.655511E-17,0.008555173,False,0,-1.480595,0.003898919,-3.203937,-0.275074,-0.8694827,0.4102865,False,0.1104739
623.9733,3.939408E-16,-6.248616E-17,-5.602258E-17,0.008589628,False,0,-1.48064,0.003817022,-3.20399,-0.2633252,-0.8726885,0.4111879,False,0.1105132
624.0154,4.619517E-16,-7.327393E-17,-6.569446E-17,0.008557776,False,0,-1.480443,0.003760397,-3.204104,-0.2248818,-0.8830519,0.4118838,False,0.1106652
624.0572,1.543406E-16,-2.448123E-17,-2.194889E-17,0.008777035,False,0,-1.480735,0.003665209,-3.204098,-0.2054828,-0.8871532,0.4132029,False,0.1105794
624.0996,6.368923E-16,-1.010227E-16,-9.057288E-17,0.008493548,False,0,-1.48069,0.003637254,-3.2041,-0.1769116,-0.8924953,0.4149152,False,0.1106275
624.1482,5.128517E-16,-8.13476E-17,-7.293298E-17,0.008536871,False,0,-1.479964,0.00360781,-3.20414,-0.08208123,-0.9052303,0.4169189,False,0.1110596
624.1844,1.463744E-17,-2.321764E-18,-2.0816E-18,0.009248151,False,0,-1.480216,0.003464878,-3.204072,-0.0241145,-0.9087405,0.4166652,False,0.1110385
624.2264,5.327607E-17,-8.450552E-18,-7.576425E-18,0.008989771,False,0,-1.480558,0.003414571,-3.203931,-0.02467785,-0.9088868,0.4163126,False,0.1108946
624.2673,3.315568E-16,-5.259093E-17,-4.715091E-17,0.008624109,False,0,-1.480378,0.003403127,-3.203871,-0.02528538,-0.9089674,0.4160997,False,0.1110084
624.3123,1.489515E-16,-2.362641E-17,-2.118249E-17,0.008784144,False,0,-1.481637,0.003472388,-3.203888,-0.1420577,-0.8997431,0.4126538,False,0.1102459
624.3541,6.422495E-14,-1.018724E-14,-9.133472E-15,0.007570839,False,0,-1.481628,0.003624141,-3.203689,-0.2563682,-0.873639,0.4135587,False,0.1101358
624.3948,8.117136E-14,-1.287525E-14,-1.154343E-14,0.007524005,False,0,-1.481192,0.003834426,-3.203819,-0.3165565,-0.8564951,0.4076867,False,0.1101982
624.4406,8.256258E-15,-1.309592E-15,-1.174128E-15,0.007981122,False,0,-1.481227,0.004057527,-3.204105,-0.3355892,-0.8502514,0.4055284,False,0.1099789
624.4803,6.359094E-15,-1.008668E-15,-9.04331E-16,0.00803334,False,0,-1.481088,0.004268408,-3.204509,-0.3427722,-0.8478019,0.4046478,False,0.1098623
624.521,1.652868E-15,-2.621749E-16,-2.350555E-16,0.008302814,False,0,-1.480783,0.004518569,-3.205121,-0.3464764,-0.8465299,0.4041554,False,0.1097997
624.5635,1.930964E-16,-2.99207E-17,-2.887894E-17,0.008732135,False,0,-1.480307,0.004795849,-3.205788,-0.3510339,-0.8449457,0.4035373,False,0.1098155
624.6048,1.35637E-17,-2.101724E-18,-2.028548E-18,0.009263294,False,0,-1.479442,0.005088568,-3.206586,-0.3561443,-0.8423607,0.4044625,False,0.1100444
624.6495,9.961903E-20,-1.543618E-20,-1.489874E-20,0.01024605,False,0,-1.477613,0.005620599,-3.207559,-0.3612136,-0.832118,0.420838,False,0.1106553
624.6914,3.955299E-24,-6.128821E-25,-5.915432E-25,0.01227286,False,0,-1.475523,0.006150186,-3.208401,-0.3656812,-0.819042,0.4420947,False,0.1114648
624.7311,5.907126E-29,1.388399E-29,1.18204E-30,0.01449435,False,0,-1.472766,0.006990552,-3.209051,-0.3646783,-0.7921446,0.4894045,False,0.1124881
624.7713,4.206349E-35,9.886518E-36,8.417072E-37,0.01732536,False,0,-1.469435,0.007902861,-3.209691,-0.3603084,-0.7583879,0.5431628,False,0.1138936
624.8191,0,0,0,0.02076372,False,0,-1.465918,0.009113193,-3.210151,-0.3603182,-0.7091715,0.6060089,False,0.1152902
624.8605,0,0,0,0.02437751,False,0,-1.462683,0.01074028,-3.210324,-0.364639,-0.6361777,0.6799389,False,0.1162929
624.8994,0,0,0,0.02779647,False,0,-1.458763,0.01214701,-3.210426,-0.3672727,-0.5738766,0.7319677,False,0.1180409
624.9415,0,0,0,0.03187079,False,0,-1.45659,0.01397812,-3.209844,-0.3732497,-0.5015098,0.7804952,False,0.1183386
624.9829,0,0,0,0.03443007,False,0,-1.455215,0.0156489,-3.208793,-0.3735864,-0.4304963,0.8216485,False,0.1182242
625.026,0,0,0,0.03607993,False,0,-1.454576,0.01694888,-3.207532,-0.3839686,-0.3868976,0.8383785,False,0.1178534
625.0668,0,0,0,0.03694891,False,0,-1.454432,0.01789778,-3.206098,-0.3925752,-0.3711244,0.8415173,False,0.1173741
625.107,0,0,0,0.03721045,False,0,-1.45468,0.01879215,-3.204361,-0.3940766,-0.3654166,0.8433115,False,0.1166703
625.1503,0,0,0,0.03714409,False,0,-1.454984,0.01954514,-3.202081,-0.3904392,-0.3632049,0.8459548,False,0.1160809
625.1931,0,0,0,0.03706554,False,0,-1.456151,0.0200907,-3.200071,-0.3958166,-0.3804382,0.8358206,False,0.1149981
625.2318,0,0,0,0.03626357,False,0,-1.456851,0.02014941,-3.198638,-0.4028292,-0.4001812,0.8231549,False,0.1145638
